id,guild_id,user_id,moderator_id,action_type,reason,duration,created_at
90,1471242450386550835,1390689313788006420,763898226562564116,mute,Yok,Süresiz,"""2026-02-20T18:43:08.000Z"""
91,1471242450386550835,1390689313788006420,763898226562564116,mute,Yok,Süresiz,"""2026-02-20T18:43:08.000Z"""
92,1471242450386550835,1390689313788006420,763898226562564116,mute,Yok,Süresiz,"""2026-02-20T18:43:08.000Z"""
93,1471242450386550835,1390689313788006420,763898226562564116,mute,Yok,Süresiz,"""2026-02-20T18:43:08.000Z"""
94,1471242450386550835,1390689313788006420,763898226562564116,warn,Yok,Yok,"""2026-02-20T18:43:08.000Z"""
95,1471242450386550835,1390689313788006420,763898226562564116,warn,Yok,Yok,"""2026-02-22T03:42:43.000Z"""
96,1471242450386550835,1390689313788006420,763898226562564116,warn,Yok,Yok,"""2026-02-22T04:22:37.000Z"""
97,1471242450386550835,1390689313788006420,763898226562564116,warn,Yok,Yok,"""2026-02-22T04:22:45.000Z"""
98,1471242450386550835,1119865884362682441,763898226562564116,warn,Yok,Yok,"""2026-02-22T17:42:30.000Z"""
99,1471242450386550835,1119865884362682441,345881981273243649,warn,Yok,Yok,"""2026-02-22T17:45:20.000Z"""
100,1471242450386550835,1119865884362682441,787960730975993896,mute,Yok,Suresiz,"""2026-02-22T18:25:59.000Z"""
101,1471242450386550835,1119865884362682441,787960730975993896,mute,Yok,Suresiz,"""2026-02-22T18:25:59.000Z"""
102,1471242450386550835,1119865884362682441,763898226562564116,mute,allaha kufur,1m,"""2026-02-22T18:34:42.000Z"""
103,1471242450386550835,1119865884362682441,787960730975993896,mute,Yok,Suresiz,"""2026-02-22T18:35:17.000Z"""
104,1471242450386550835,1119865884362682441,763898226562564116,vcmute,Yok,Suresiz,"""2026-02-22T18:39:43.000Z"""
105,1471242450386550835,1119865884362682441,763898226562564116,mute,Yok,Suresiz,"""2026-02-22T18:44:41.000Z"""
106,1471242450386550835,1390689313788006420,763898226562564116,warn,Yok,Yok,"""2026-02-22T20:48:00.000Z"""
107,1471242450386550835,1390689313788006420,763898226562564116,warn,Yok,Yok,"""2026-02-22T20:48:11.000Z"""
108,1471242450386550835,1390689313788006420,763898226562564116,warn,Yok,Yok,"""2026-02-23T01:53:56.000Z"""
109,1471242450386550835,1119865884362682441,763898226562564116,warn,Yok,Yok,"""2026-02-23T02:23:42.000Z"""
110,1471242450386550835,1119865884362682441,763898226562564116,mute,Yok,Suresiz,"""2026-02-23T02:23:54.000Z"""
111,1471242450386550835,1119865884362682441,763898226562564116,warn,Yok,Yok,"""2026-02-23T02:28:04.000Z"""
112,1471242450386550835,1390689313788006420,763898226562564116,warn,Yok,Yok,"""2026-02-24T03:28:15.000Z"""
113,1471242450386550835,1390689313788006420,763898226562564116,mute,kufur,10m,"""2026-02-24T03:32:09.000Z"""
114,1471242450386550835,1390689313788006420,763898226562564116,jail,kufur,10s,"""2026-02-24T03:32:33.000Z"""
