id,guild_id,user_id,action_type,timestamp,reason,duration,moderator_id,created_at
94,1471242450386550835,1390689313788006420,warn,"""2026-02-20T01:26:51.000Z""",Yok,Yok,763898226562564116,"""2026-02-20T21:43:08.000Z"""
95,1471242450386550835,1390689313788006420,warn,"""2026-02-22T06:42:43.000Z""",Yok,Yok,763898226562564116,"""2026-02-22T06:42:43.000Z"""
96,1471242450386550835,1390689313788006420,warn,"""2026-02-22T07:22:37.000Z""",Yok,Yok,763898226562564116,"""2026-02-22T07:22:37.000Z"""
97,1471242450386550835,1390689313788006420,warn,"""2026-02-22T07:22:45.000Z""",Yok,Yok,763898226562564116,"""2026-02-22T07:22:45.000Z"""
98,1471242450386550835,1119865884362682441,warn,"""2026-02-22T20:42:30.000Z""",Yok,Yok,763898226562564116,"""2026-02-22T20:42:30.000Z"""
99,1471242450386550835,1119865884362682441,warn,"""2026-02-22T20:45:20.000Z""",Yok,Yok,345881981273243649,"""2026-02-22T20:45:20.000Z"""
100,1471242450386550835,1119865884362682441,mute,"""2026-02-22T21:25:59.000Z""",Yok,Suresiz,787960730975993896,"""2026-02-22T21:25:59.000Z"""
101,1471242450386550835,1119865884362682441,mute,"""2026-02-22T21:25:59.000Z""",Yok,Suresiz,787960730975993896,"""2026-02-22T21:25:59.000Z"""
102,1471242450386550835,1119865884362682441,mute,"""2026-02-22T21:34:42.000Z""",allaha kufur,1m,763898226562564116,"""2026-02-22T21:34:42.000Z"""
103,1471242450386550835,1119865884362682441,mute,"""2026-02-22T21:35:17.000Z""",Yok,Suresiz,787960730975993896,"""2026-02-22T21:35:17.000Z"""
104,1471242450386550835,1119865884362682441,vcmute,"""2026-02-22T21:39:43.000Z""",Yok,Suresiz,763898226562564116,"""2026-02-22T21:39:43.000Z"""
105,1471242450386550835,1119865884362682441,mute,"""2026-02-22T21:44:41.000Z""",Yok,Suresiz,763898226562564116,"""2026-02-22T21:44:41.000Z"""
106,1471242450386550835,1390689313788006420,warn,"""2026-02-22T23:48:00.000Z""",Yok,Yok,763898226562564116,"""2026-02-22T23:48:00.000Z"""
107,1471242450386550835,1390689313788006420,warn,"""2026-02-22T23:48:11.000Z""",Yok,Yok,763898226562564116,"""2026-02-22T23:48:11.000Z"""
108,1471242450386550835,1390689313788006420,warn,"""2026-02-23T04:53:56.000Z""",Yok,Yok,763898226562564116,"""2026-02-23T04:53:56.000Z"""
109,1471242450386550835,1119865884362682441,warn,"""2026-02-23T05:23:42.000Z""",Yok,Yok,763898226562564116,"""2026-02-23T05:23:42.000Z"""
110,1471242450386550835,1119865884362682441,mute,"""2026-02-23T05:23:54.000Z""",Yok,Suresiz,763898226562564116,"""2026-02-23T05:23:54.000Z"""
111,1471242450386550835,1119865884362682441,warn,"""2026-02-23T05:28:04.000Z""",Yok,Yok,763898226562564116,"""2026-02-23T05:28:04.000Z"""
112,1471242450386550835,1390689313788006420,warn,"""2026-02-24T06:28:15.000Z""",Yok,Yok,763898226562564116,"""2026-02-24T06:28:15.000Z"""
113,1471242450386550835,1390689313788006420,mute,"""2026-02-24T06:32:09.000Z""",kufur,10m,763898226562564116,"""2026-02-24T06:32:09.000Z"""
114,1471242450386550835,1390689313788006420,jail,"""2026-02-24T06:32:33.000Z""",kufur,10s,763898226562564116,"""2026-02-24T06:32:33.000Z"""
115,1471242450386550835,1390689313788006420,jail,"""2026-02-24T06:32:54.000Z""",Yok,Suresiz,763898226562564116,"""2026-02-24T06:32:54.000Z"""
116,1471242450386550835,1119865884362682441,ban,"""2026-02-24T19:21:23.000Z""",Yok,Suresiz,787960730975993896,"""2026-02-24T19:21:23.000Z"""
117,1471242450386550835,1058727181288755240,warn,"""2026-02-24T20:00:30.000Z""",allaha kufur,Yok,763898226562564116,"""2026-02-24T20:00:30.000Z"""
