1471242450386550835	command	ban
1471242450386550835	command	clear
1471242450386550835	command	jail
1471242450386550835	command	kick
1471242450386550835	command	mute
1471242450386550835	command	unban
1471242450386550835	command	unjail
1471242450386550835	command	unmute
1471242450386550835	command	vcmute
1471242450386550835	command	vcunmute
1471242450386550835	command	warn
